St. Elmo's Fire	1985	6.0	13071
Stagecoach	1939	7.9	15453
Stalag 17	1953	8.2	22176
Stalker	1979	8.1	23012
Stand by Me	1986	8.2	97686
Star Trek	2009	8.1	151200
Star Trek III: The Search for Spock	1984	6.5	23166
Star Trek IV: The Voyage Home	1986	7.3	27213
Star Trek V: The Final Frontier	1989	5.0	21360
Star Trek VI: The Undiscovered Country	1991	7.2	24495
Star Trek: First Contact	1996	7.6	46604
Star Trek: Generations	1994	6.4	27395
Star Trek: Insurrection	1998	6.3	27364
Star Trek: Nemesis	2002	6.4	29507
Star Trek: The Motion Picture	1979	6.2	26614
Star Trek: The Wrath of Khan	1982	7.7	37643
Star Wars	1977	8.8	344472
Star Wars: Episode I - The Phantom Menace	1999	6.4	205237
Star Wars: Episode II - Attack of the Clones	2002	6.8	169298
Star Wars: Episode III - Revenge of the Sith	2005	7.8	192131
Star Wars: Episode V - The Empire Strikes Back	1980	8.8	301137
Star Wars: Episode VI - Return of the Jedi	1983	8.3	227431
Star Wars: The Clone Wars	2008	5.5	18965
Stardust	2007	7.9	94340
Stargate	1994	6.7	50104
Starman	1984	6.9	15060
Starship Troopers	1997	7.1	89465
Starship Troopers 2: Hero of the Federation	2004	3.5	10568
Starsky & Hutch	2004	6.1	51788
State and Main	2000	6.8	13323
State of Play	2009	7.3	38477
Stay Alive	2006	4.6	14309
Stealing Beauty	1996	6.4	10217
Stealth	2005	4.8	22863
Steel Magnolias	1989	6.9	15705
Step Brothers	2008	6.7	56030
Step Up	2006	6.1	23912
Step Up 2: The Streets	2008	5.7	22067
Stepmom	1998	6.2	19449
Stick It	2006	5.9	10034
Stigmata	1999	6.1	30733
Stir of Echoes	1999	7.0	28118
Stomp the Yard	2007	4.4	14068
Stop! Or My Mom Will Shoot	1992	3.5	15360
Strange Days	1995	7.1	28872
Strange Wilderness	2008	5.0	11713
Stranger Than Fiction	2006	7.8	79124
Strangers on a Train	1951	8.3	37595
Straw Dogs	1971	7.6	19444
Street Fighter	1994	3.3	26755
Street Fighter: The Legend of Chun-Li	2009	3.8	11040
Street Kings	2008	7.0	42770
Strictly Ballroom	1992	7.1	12029
Striking Distance	1993	5.5	11808
Stripes	1981	6.8	20605
Striptease	1996	3.9	18801
Stuart Little	1999	5.9	25026
Stuck on You	2003	5.9	24332
Sudden Impact	1983	6.4	12101
Suicide Kings	1997	6.9	13943
Summer of Sam	1999	6.6	18909
Sunrise: A Song of Two Humans	1927	8.4	12734
Sunset Blvd.	1950	8.7	60207
Sunshine	2007	7.3	80403
Sunshine Cleaning	2008	7.0	18341
Super Mario Bros.	1993	3.8	18397
Super Size Me	2004	7.5	35750
Super Troopers	2001	6.8	31182
Superbabies: Baby Geniuses 2	2004	1.5	12358
Superbad	2007	7.7	144296
Superhero Movie	2008	4.4	23675
Superman	1978	7.3	53682
Superman II	1980	6.7	31355
Superman III	1983	4.7	19253
Superman IV: The Quest for Peace	1987	3.4	15934
Superman Returns	2006	6.5	107472
Surf's Up	2007	7.0	22658
Surrogates	2009	6.3	42969
Suspect Zero	2004	5.8	10238
Suspicion	1941	7.5	10811
Suspiria	1977	7.4	18787
Sweeney Todd: The Demon Barber of Fleet Street	2007	7.7	114081
Sweet Home Alabama	2002	5.8	31648
Sweet November	2001	6.1	22715
Sweet and Lowdown	1999	7.2	14701
Swimming Pool	2003	6.8	20902
Swimming with Sharks	1994	7.1	10576
Swingers	1996	7.6	33154
Swordfish	2001	6.3	61937
Sydney	1996	7.3	11775
Synecdoche, New York	2008	7.3	20286
Syriana	2005	7.1	55666
THX 1138	1971	6.8	16521
TMNT	2007	6.5	27197
TRON	1982	6.7	33106
TRON: Legacy	2010	7.1	49199
Taare Zameen Par	2007	8.3	11454
Taegukgi hwinalrimyeo	2004	8.2	17042
Take the Lead	2006	6.5	10517
Take the Money and Run	1969	7.2	10191
Takers	2010	5.8	10955
Taking Lives	2004	5.9	29210
Taking Woodstock	2009	6.8	10368
Talladega Nights: The Ballad of Ricky Bobby	2006	6.4	53497
Tango & Cash	1989	5.9	26744
Tank Girl	1995	4.8	11310
Tarzan	1999	7.0	29335
Taxi 2	2000	6.2	13415
Taxi 3	2003	5.4	10642
Taxi Driver	1976	8.6	172081
Teaching Mrs. Tingle	1999	5.0	11122
Team America: World Police	2004	7.3	61694
Tears of the Sun	2003	6.4	36628
Teen Wolf	1985	5.5	13478
Teenage Mutant Ninja Turtles	1990	6.3	27648
Teenage Mutant Ninja Turtles II: The Secret of the Ooze	1991	5.4	13489
Tenacious D in The Pick of Destiny	2006	6.7	36516
Tenkû no shiro Rapyuta	1986	8.1	23617
Tequila Sunrise	1988	5.8	11858
Terminator 2: Judgment Day	1991	8.6	259952
Terminator 3: Rise of the Machines	2003	6.6	113846
Terminator Salvation	2009	6.8	101101
Terms of Endearment	1983	7.4	17711
Tesis	1996	7.6	10993
Thank You for Smoking	2005	7.8	70342
That Thing You Do!	1996	6.7	26696
The 'burbs	1989	6.5	22161
The 13th Warrior	1999	6.3	37978
The 39 Steps	1935	8.0	21854
The 40 Year Old Virgin	2005	7.4	101912
The 51st State	2001	6.2	21815
The 6th Day	2000	5.8	34548
The A-Team	2010	7.0	51303
The Abyss	1989	7.6	54311
The Accused	1988	7.1	11624
The Addams Family	1991	6.6	30978
The Adventures of Baron Munchausen	1988	7.0	20241
The Adventures of Buckaroo Banzai Across the 8th Dimension	1984	6.1	10271
The Adventures of Priscilla, Queen of the Desert	1994	7.3	17475
The Adventures of Robin Hood	1938	8.1	24723
The Adventures of Rocky & Bullwinkle	2000	4.1	10616
The African Queen	1951	8.0	35450
The Age of Innocence	1993	7.2	16804
The Air I Breathe	2007	7.0	20976
The Alamo	2004	5.9	10464
The American	2010	6.6	25353
The American President	1995	6.8	23545
The Amityville Horror	1979	5.8	11228
The Amityville Horror	2005	5.8	28627
The Andromeda Strain	1971	7.2	10403
The Animal	2001	4.6	19778
The Animatrix	2003	7.5	23262
The Apartment	1960	8.4	39946
The AristoCats	1970	6.9	12919
The Aristocrats	2005	6.4	10489
The Arrival	1996	6.2	11624
The Art of War	2000	5.5	12913
The Assassination of Jesse James by the Coward Robert Ford	2007	7.7	62473
The Assassination of Richard Nixon	2004	7.1	14795
The Astronaut Farmer	2006	6.4	10912
The Astronaut's Wife	1999	5.0	21146
The Avengers	1998	3.5	21984
The Aviator	2004	7.6	92886
The Bad Lieutenant: Port of Call - New Orleans	2009	6.9	24719
The Bank Job	2008	7.4	54855
The Basketball Diaries	1995	7.1	29358
The Believer	2001	7.3	11957
The Benchwarmers	2006	5.4	18689
The Best Years of Our Lives	1946	8.3	18719
The Big Chill	1983	7.1	14210
The Big Hit	1998	5.9	14607
The Big Lebowski	1998	8.2	195733
The Big Sleep	1946	8.2	31157
The Birdcage	1996	6.6	29309
The Birds	1963	7.9	55891
The Black Dahlia	2006	5.6	37129
The Blair Witch Project	1999	6.3	93175
The Blind Side	2009	7.7	51788
The Blue Lagoon	1980	5.2	14658
The Blues Brothers	1980	7.9	66156
The Boat That Rocked	2009	7.4	30564
The Bodyguard	1992	5.6	33968
The Bone Collector	1999	6.4	49799
The Bonfire of the Vanities	1990	5.2	10516
The Book of Eli	2010	6.8	64804
The Boondock Saints	1999	7.8	92689
The Boondock Saints II: All Saints Day	2009	6.3	19223
The Bourne Identity	2002	7.8	133266
The Bourne Supremacy	2004	7.6	113198
The Bourne Ultimatum	2007	8.2	163072
The Boy in the Striped Pyjamas	2008	7.8	25103
The Brady Bunch Movie	1995	5.7	10376
The Brave One	2007	6.8	30614
The Break-Up	2006	5.8	40952
The Breakfast Club	1985	7.9	74448
The Bridge on the River Kwai	1957	8.4	63530
The Bridges of Madison County	1995	7.3	23419
The Brothers Bloom	2008	6.9	16753
The Brothers Grimm	2005	5.9	46625
The Bucket List	2007	7.5	61547
The Butterfly Effect	2004	7.8	113438
The Butterfly Effect 2	2006	4.4	11746
The Cable Guy	1996	5.9	54437
The Caine Mutiny	1954	8.0	10910
The Cannonball Run	1981	5.7	12708
The Cat in the Hat	2003	3.4	16109
The Cave	2005	4.8	13717
The Cell	2000	6.2	39042
The China Syndrome	1979	7.4	10557
The Chronicles of Narnia: Prince Caspian	2008	6.8	51776
The Chronicles of Narnia: The Lion, the Witch and the Wardrobe	2005	7.0	109048
The Chronicles of Narnia: The Voyage of the Dawn Treader	2010	6.5	12765
The Chronicles of Riddick	2004	6.4	53281
The Chumscrubber	2005	7.0	10905
The Cider House Rules	1999	7.4	39816
The Client	1994	6.5	20166
The Color Purple	1985	7.6	28313
The Color of Money	1986	6.9	27012
The Commitments	1991	7.4	13957
The Condemned	2007	6.0	20934
The Constant Gardener	2005	7.6	53663
The Contender	2000	6.9	13984
The Conversation	1974	8.0	34775
The Cook the Thief His Wife & Her Lover	1989	7.4	13710
The Cooler	2003	7.0	19632
The Core	2003	5.3	29071
The Count of Monte Cristo	2002	7.6	44016
The Cove	2009	8.5	12143
The Covenant	2006	4.8	18751
The Craft	1996	5.9	22351
The Crazies	2010	6.6	29767
The Crow	1994	7.6	58654
The Crucible	1996	6.9	12277
The Crying Game	1992	7.3	22061
The Curious Case of Benjamin Button	2008	8.0	150900
The Curse of the Jade Scorpion	2001	6.7	16477
The Da Vinci Code	2006	6.4	124370
The Darjeeling Limited	2007	7.2	51413
The Dark Crystal	1982	7.0	16252
The Dark Knight	2008	8.9	511125
The Day After Tomorrow	2004	6.3	99859
The Day of the Jackal	1973	7.8	14242
The Day the Earth Stood Still	1951	8.0	35843
The Day the Earth Stood Still	2008	5.5	56091
The Dead Pool	1988	6.0	12642
The Dead Zone	1983	7.3	20534
The Deer Hunter	1978	8.2	95469
The Departed	2006	8.5	291271
The Descent	2005	7.4	63238
The Devil Wears Prada	2006	6.8	72796
The Devil's Advocate	1997	7.3	83654
The Devil's Own	1997	5.9	22337
The Devil's Rejects	2005	6.9	38190
The Dirty Dozen	1967	7.8	21981
The Doors	1991	7.0	31268
The Dreamers	2003	7.1	26929
The Duchess	2008	6.9	17974
The Dukes of Hazzard	2005	4.8	28602
The Edge	1997	6.7	18799
The Elephant Man	1980	8.4	63954
The Emperor's New Groove	2000	7.4	25621
The End of the Affair	1999	7.0	10270
The English Patient	1996	7.3	58065
The Evil Dead	1981	7.6	48647
The Exorcism of Emily Rose	2005	6.8	35545
The Exorcist	1973	8.1	114747
The Expendables	2010	6.7	74031
The Eye	2008	5.2	18589
The Faculty	1998	6.3	38310
The Fall	2006	7.9	30214
The Family Man	2000	6.6	36214
The Family Stone	2005	6.3	25752
The Fan	1996	5.6	21568
The Fast and the Furious	2001	6.0	73704
The Fast and the Furious: Tokyo Drift	2006	5.6	40386
The Fifth Element	1997	7.5	140764
The Fighter	2010	8.1	39469
The Final Cut	2004	6.1	13020
The Final Destination	2009	4.9	23051
The Firm	1993	6.7	37858
The First Wives Club	1996	5.6	15170
The Fisher King	1991	7.5	29324
The Flintstones	1994	4.6	28047
The Fly	1986	7.5	37968
The Fog	1980	6.8	18960
The Fog	2005	3.4	16536
The Fog of War: Eleven Lessons from the Life of Robert S. McNamara	2003	8.2	10920
The Football Factory	2004	6.8	11748
The Forbidden Kingdom	2008	6.7	38877
The Forgotten	2004	5.7	28014
The Fountain	2006	7.4	80351
The Four Feathers	2002	6.3	13868
The Fourth Kind	2009	6.0	20489
The Fox and the Hound	1981	7.1	12761
The French Connection	1971	7.9	35444
The Frighteners	1996	7.1	29838
The Fugitive	1993	7.8	102091
The Full Monty	1997	7.2	42552
The Game	1997	7.7	81022
The Game Plan	2007	6.2	16059
The General	1926	8.4	21928
The General's Daughter	1999	6.1	24442
The Getaway	1972	7.5	10584
The Ghost Writer	2010	7.5	37294
The Ghost and the Darkness	1996	6.6	20602
The Gift	2000	6.7	29596
The Girl Next Door	2004	6.9	61099
The Glass House	2001	5.7	11168
The Godfather	1972	9.2	445477
The Godfather: Part II	1974	9.0	270555
The Godfather: Part III	1990	7.6	89846
The Gods Must Be Crazy	1981	7.0	16663
The Gold Rush	1925	8.3	23397
The Golden Child	1986	5.5	15182
The Golden Compass	2007	6.2	59283
The Good German	2006	6.1	13634
The Good Girl	2002	6.7	22297
The Good Shepherd	2006	6.9	49462
The Good Son	1993	6.0	11700
The Goonies	1985	7.5	63491
The Graduate	1967	8.2	84650
The Grapes of Wrath	1940	8.3	25467
The Great Debaters	2007	7.6	15592
The Great Dictator	1940	8.4	41239
The Great Escape	1963	8.3	67571
The Great Outdoors	1988	6.1	10417
The Green Hornet	2011	6.4	20174
The Green Mile	1999	8.4	221816
The Grifters	1990	7.0	11794
The Grudge	2004	5.7	46154
The Grudge 2	2006	4.6	17125
The Guns of Navarone	1961	7.6	15101
The Hand That Rocks the Cradle	1992	6.3	13526
The Hangover	2009	7.9	149246
The Happening	2008	5.2	77385
The Haunted Mansion	2003	4.8	12995
The Haunting	1999	4.6	33080
The Haunting in Connecticut	2009	5.8	14970
The Heartbreak Kid	2007	5.9	33791
The Hills Have Eyes	2006	6.5	47200
The Hills Have Eyes II	2007	5.0	19282
The History Boys	2006	6.6	10677
The Hitcher	1986	7.2	16460
The Hitcher	2007	5.5	19464
The Hitchhiker's Guide to the Galaxy	2005	6.6	65246
The Hole	2001	6.3	17594
The Holiday	2006	6.8	52863
The Horse Whisperer	1998	6.4	16445
The Hot Chick	2002	5.5	27856
The Hottie & the Nottie	2008	1.8	23245
The Hours	2002	7.6	47036
The House Bunny	2008	5.5	21109
The Hudsucker Proxy	1994	7.4	33853
The Human Centipede (First Sequence)	2009	5.0	10284
The Human Stain	2003	6.3	14185
The Hunchback of Notre Dame	1996	6.6	21480
The Hunt for Red October	1990	7.6	57756
The Hunted	2003	5.8	19963
The Hunting Party	2007	6.9	13569
The Hurricane	1999	7.4	33608
The Hurt Locker	2008	7.8	97340
The Hustler	1961	8.2	27478
The Ice Harvest	2005	6.2	13409
The Ice Storm	1997	7.5	28413
The Illusionist	2006	7.7	101272
The Imaginarium of Doctor Parnassus	2009	7.1	41492
The Incredible Hulk	2008	7.1	88826
The Incredibles	2004	8.1	175713
The Informant!	2009	6.7	24817
The Insider	1999	8.0	72421
The Interpreter	2005	6.5	40283
The Invention of Lying	2009	6.4	30103
The Invisible	2007	6.1	19146
The Iron Giant	1999	7.9	41679
The Island	2005	6.9	89221
The Island of Dr. Moreau	1996	4.1	14257
The Italian Job	1969	7.3	14321
The Italian Job	2003	6.9	83438
The Jackal	1997	6.0	37657
The Jacket	2005	7.1	38637
The Jerk	1979	7.0	19233
The Jewel of the Nile	1985	5.8	16130
The Jungle Book	1967	7.7	29647
The Karate Kid	1984	7.0	41816
The Karate Kid	2010	6.2	30574
The Karate Kid, Part II	1986	5.4	19584
The Karate Kid, Part III	1989	4.3	12899
The Kid	1921	8.3	16544
The Kid	2000	5.9	15757
The Kids Are All Right	2010	7.3	24359
The Killing	1956	8.2	26977
The Killing Fields	1984	8.0	22917
The King of Comedy	1982	7.7	20773
The King of Kong	2007	8.2	15877
The King's Speech	2010	8.4	57766
The Kingdom	2007	7.1	49566
The Kite Runner	2007	7.7	29158
The Lady Vanishes	1938	8.1	18738
The Ladykillers	1955	7.9	11226
The Ladykillers	2004	6.2	41513
The Lake House	2006	6.8	39317
The Land Before Time	1988	7.0	15488
The Langoliers	1995	5.9	10230
The Last Airbender	2010	4.5	34465
The Last Boy Scout	1991	6.7	32173
The Last Castle	2001	6.6	22734
The Last Emperor	1987	7.9	25837
The Last Exorcism	2010	5.8	10948
The Last House on the Left	1972	5.9	13056
The Last House on the Left	2009	6.6	24908
The Last King of Scotland	2006	7.8	57916
The Last Kiss	2006	6.7	21255
The Last Legion	2007	5.4	13194
The Last Picture Show	1971	8.1	16280
The Last Samurai	2003	7.8	115477
The Last Starfighter	1984	6.4	11333
The Last Temptation of Christ	1988	7.6	21829
The Last of the Mohicans	1992	7.7	48830
The Lawnmower Man	1992	5.1	13249
The League of Extraordinary Gentlemen	2003	5.5	54450
The Legend of Bagger Vance	2000	6.5	22944
The Legend of Zorro	2005	5.8	22852
The Libertine	2004	6.4	17140
The Life Aquatic with Steve Zissou	2004	7.2	60559
The Life of David Gale	2003	7.3	39991
The Limey	1999	7.1	15798
The Lion King	1994	8.2	155450
The Lion King II: Simba's Pride	1998	5.9	10711
The Lion in Winter	1968	8.1	13552
The Little Mermaid	1989	7.5	40430
The Living Daylights	1987	6.7	24883
The Lizzie McGuire Movie	2003	4.7	10683
The Long Kiss Goodnight	1996	6.6	29896
The Longest Day	1962	7.8	18359
The Longest Yard	2005	6.2	43276
The Lookout	2007	7.2	27157
The Lord of the Rings	1978	5.9	13071
The Lord of the Rings: The Fellowship of the Ring	2001	8.8	420723
The Lord of the Rings: The Return of the King	2003	8.8	397863
The Lord of the Rings: The Two Towers	2002	8.7	356298
The Lost Boys	1987	7.0	36563
The Lost Weekend	1945	8.1	12430
The Lost World: Jurassic Park	1997	6.0	82504
The Love Guru	2008	3.9	23519
The Lovely Bones	2009	6.6	39715
The Machinist	2004	7.8	75128
The Magdalene Sisters	2002	7.9	12204
The Magnificent Seven	1960	7.8	28341
The Majestic	2001	6.8	26026
The Maltese Falcon	1941	8.4	55301
The Man Who Knew Too Little	1997	6.3	11731
The Man Who Knew Too Much	1956	7.5	19363
The Man Who Shot Liberty Valance	1962	8.1	24511
The Man Who Wasn't There	2001	7.7	43138
The Man Who Would Be King	1975	8.0	19299
The Man Without a Face	1993	6.5	12906
The Man from Earth	2007	8.0	36209
The Man with Two Brains	1983	6.2	10132
The Man with the Golden Gun	1974	6.6	23728
The Manchurian Candidate	1962	8.2	36966
The Manchurian Candidate	2004	6.7	38581
The Marine	2006	4.5	13907
The Mask	1994	6.7	79970
The Mask of Zorro	1998	6.7	51176
The Master of Disguise	2002	3.0	10306
The Matador	2005	6.9	26185
The Matrix	1999	8.7	416554
The Matrix Reloaded	2003	7.1	158733
The Matrix Revolutions	2003	6.5	132174
The Meaning of Life	1983	7.4	35038
The Mechanic	2011	6.6	10370
The Medallion	2003	4.7	10808
The Men Who Stare at Goats	2009	6.4	41759
The Merchant of Venice	2004	7.1	14896
The Messengers	2007	5.2	14988
The Mexican	2001	6.0	39728
The Midnight Meat Train	2008	6.3	19713
The Mighty Ducks	1992	5.9	16464
The Million Dollar Hotel	2000	5.6	12531
The Mission	1986	7.4	20346
The Money Pit	1986	5.9	16341
The Mosquito Coast	1986	6.6	11040
The Mothman Prophecies	2002	6.5	28483
The Mummy	1999	6.9	101888
The Mummy Returns	2001	6.2	72611
The Mummy: Tomb of the Dragon Emperor	2008	5.1	44774
The Muppet Christmas Carol	1992	7.4	11889
The Muppet Movie	1979	7.5	12907
The Naked Gun 2½: The Smell of Fear	1991	6.6	28681
The Naked Gun: From the Files of Police Squad!	1988	7.6	40733
The Namesake	2006	7.5	10055
The Nanny Diaries	2007	6.1	16733
The Natural	1984	7.4	17608
The Negotiator	1998	7.2	48954
The Net	1995	5.6	25335
The New Guy	2002	5.4	14888
The New World	2005	6.8	35489
The Next Three Days	2010	7.4	17728
The Night of the Hunter	1955	8.2	27908
The Nightmare Before Christmas	1993	8.0	87037
The Nines	2007	6.6	15217
The Ninth Gate	1999	6.6	53867
The Notebook	2004	8.0	104557
The Number 23	2007	6.2	64006
The Nutty Professor	1996	5.6	34337
The Odd Couple	1968	7.7	11815
The Omega Man	1971	6.6	11091
The Omen	1976	7.6	31443
The Omen	2006	5.4	25936
The One	2001	5.6	25987
The Opposite of Sex	1998	6.5	13041
The Other Boleyn Girl	2008	6.7	28820
The Other Guys	2010	6.7	36931
The Others	2001	7.8	93050
The Outlaw Josey Wales	1976	7.8	23128
The Outsiders	1983	7.0	24688
The Pacifier	2005	5.3	24211
The Painted Veil	2006	7.5	28474
The Parent Trap	1998	6.2	20276
The Party	1968	7.5	14001
The Passion of the Christ	2004	7.1	92037
The Patriot	2000	6.9	83360
The Peacemaker	1997	5.9	22528
The Pelican Brief	1993	6.4	26080
The People vs. Larry Flynt	1996	7.3	31438
The Perfect Storm	2000	6.2	58687
The Phantom of the Opera	2004	7.2	45008
The Philadelphia Story	1940	8.1	29610
The Pianist	2002	8.5	149659
The Piano	1993	7.5	29715
The Pink Panther	1963	7.2	18103
The Pink Panther	2006	5.2	30196
The Pink Panther 2	2009	5.2	11973
The Pink Panther Strikes Again	1976	7.1	10293
The Player	1992	7.7	25225
The Pledge	2001	6.9	23554
The Polar Express	2004	6.7	31569
The Poseidon Adventure	1972	7.1	15668
The Postman	1997	5.6	25283
The Prestige	2006	8.4	234441
The Prince & Me	2004	5.6	10101
The Prince of Egypt	1998	6.8	26461
The Princess Bride	1987	8.1	130929
The Princess Diaries	2001	5.9	25717
The Princess Diaries 2: Royal Engagement	2004	5.3	13509
The Princess and the Frog	2009	7.3	20376
The Producers	1968	7.7	20039
The Producers	2005	6.4	19618
The Prophecy	1995	6.5	11269
The Proposition	2005	7.5	22467
The Punisher	2004	6.3	53233
The Purple Rose of Cairo	1985	7.7	15226
The Pursuit of Happyness	2006	7.8	86573
The Queen	2006	7.5	36766
The Quick and the Dead	1995	6.3	29370
The Quiet American	2002	7.2	14858
The Quiet Man	1952	8.0	14924
The Rainmaker	1997	6.9	21362
The Reader	2008	7.7	52738
The Reaping	2007	5.6	20919
The Recruit	2003	6.5	43692
The Ref	1994	6.9	10328
The Relic	1997	5.4	10664
The Remains of the Day	1993	8.0	22752
The Replacement Killers	1998	5.9	14262
The Replacements	2000	6.2	22531
The Return of the Living Dead	1985	7.1	14710
The Right Stuff	1983	7.9	25007
The Ring Two	2005	5.1	30283
The Ringer	2005	5.8	14586
The River Wild	1994	6.2	15003
The Road	2009	7.4	50931
The Road to El Dorado	2000	6.5	10021
The Rock	1996	7.3	113975
The Rocker	2008	6.3	12924
The Rocketeer	1991	6.2	15700
The Rocky Horror Picture Show	1975	7.1	44799
The Royal Tenenbaums	2001	7.6	86935
The Ruins	2008	6.0	25478
The Rules of Attraction	2002	6.7	27973
The Runaways	2010	6.6	10816
The Rundown	2003	6.6	32946
The Running Man	1987	6.4	38428
The Saint	1997	5.9	28605
The Salton Sea	2002	7.1	17355
The Sandlot	1993	7.5	20245
The Santa Clause	1994	6.1	19337
The Savages	2007	7.3	15280
The School of Rock	2003	7.2	68530
The Score	2001	6.8	44718
The Scorpion King	2002	5.4	32581
The Searchers	1956	8.1	31303
The Secret Garden	1993	7.2	10321
The Secret of My Succe$s	1987	6.2	10366
The Secret of NIMH	1982	7.4	10327
The Sentinel	2006	6.1	24614
The Seven Year Itch	1955	7.3	10619
The Shawshank Redemption	1994	9.2	572902
The Shining	1980	8.5	195740
The Shipping News	2001	6.7	17816
The Silence of the Lambs	1991	8.7	270472
The Simpsons Movie	2007	7.6	124114
The Sisterhood of the Traveling Pants	2005	6.8	18092
The Sixth Sense	1999	8.2	260090
The Skeleton Key	2005	6.5	32070
The Skulls	2000	5.3	15517
The Social Network	2010	8.1	102885
The Soloist	2009	6.7	16185
The Sorcerer's Apprentice	2010	6.2	27776
The Sound of Music	1965	7.9	55140
The Spanish Prisoner	1997	7.3	12616
The Specialist	1994	4.9	19770
The Spiderwick Chronicles	2008	6.8	20051
The Spirit	2008	4.9	28128
The SpongeBob SquarePants Movie	2004	6.9	15903
The Spy Who Loved Me	1977	7.1	26265
The Squid and the Whale	2005	7.6	25486
The Station Agent	2003	7.9	23114
The Stepford Wives	2004	5.1	27845
The Sting	1973	8.4	71586
The Story of Us	1999	5.7	11105
The Straight Story	1999	8.0	37521
The Strangers	2008	6.0	37601
The Sum of All Fears	2002	6.4	40367
The Sweet Hereafter	1997	7.9	16901
The Sweetest Thing	2002	4.7	24557
The Sword in the Stone	1963	7.1	11663
The Tailor of Panama	2001	6.1	14203
The Taking of Pelham 1 2 3	2009	6.4	39001
The Taking of Pelham One Two Three	1974	7.7	10821
The Talented Mr. Ripley	1999	7.3	66602
The Ten	2007	5.2	10799
The Ten Commandments	1956	7.9	21383
The Terminal	2004	7.1	87113
The Terminator	1984	8.1	195841
The Texas Chain Saw Massacre	1974	7.5	35722
The Texas Chainsaw Massacre	2003	6.1	42193
The Texas Chainsaw Massacre: The Beginning	2006	5.8	21620
The Thin Man	1934	8.1	12298
The Thin Red Line	1998	7.5	65311
The Thing	1982	8.2	87066
The Third Man	1949	8.5	54662
The Thirteenth Floor	1999	6.8	21300
The Thomas Crown Affair	1999	6.7	39193
The Three Burials of Melquiades Estrada	2005	7.5	20616
The Three Musketeers	1993	6.1	18240
The Time Machine	1960	7.5	11816
The Time Machine	2002	5.7	34677
The Time Traveler's Wife	2009	7.1	29104
The Tourist	2010	5.9	26536
The Tournament	2009	6.1	10504
The Towering Inferno	1974	6.8	15053
The Town	2010	7.7	60012
The Transformers: The Movie	1986	7.1	19609
The Transporter	2002	6.6	55664
The Treasure of the Sierra Madre	1948	8.5	36035
The Trouble with Harry	1955	7.2	12163
The Truman Show	1998	8.0	175585
The Truth About Cats & Dogs	1996	6.3	14346
The Tuxedo	2002	5.0	20594
The Ugly Truth	2009	6.4	33220
The Unbearable Lightness of Being	1988	7.4	13110
The Unborn	2009	4.5	17108
The United States of Leland	2003	7.1	10683
The Untouchables	1987	8.0	91016
The Upside of Anger	2005	7.0	12634
The Usual Suspects	1995	8.7	288594
The Verdict	1982	7.7	11421
The Village	2004	6.6	94584
The Virgin Suicides	1999	7.2	51840
The Wackness	2008	7.0	14214
The War of the Roses	1989	6.7	18824
The War of the Worlds	1953	7.1	12705
The Warriors	1979	7.6	27111
The Waterboy	1998	5.7	45929
The Way of the Gun	2000	6.6	18006
The Weather Man	2005	6.9	37334
The Wedding Date	2005	5.5	12937
The Wedding Planner	2001	4.8	19806
The Wedding Singer	1998	6.8	50603
The Whole Nine Yards	2000	6.6	45458
The Whole Ten Yards	2004	5.1	22081
The Wicker Man	1973	7.7	21714
The Wicker Man	2006	3.6	27412
The Wild Bunch	1969	8.1	33729
The Wind That Shakes the Barley	2006	7.6	17593
The Witches of Eastwick	1987	6.4	22052
The Wizard of Oz	1939	8.3	112129
The Wolfman	2010	6.0	35542
The Woodsman	2004	7.4	16596
The World According to Garp	1982	7.1	11785
The World Is Not Enough	1999	6.3	62252
The World's Fastest Indian	2005	7.9	20951
The Wrestler	2008	8.2	107935
The X Files	1998	6.8	40539
The X Files: I Want to Believe	2008	5.9	37360
The Young Victoria	2009	7.2	10519
Thelma & Louise	1991	7.3	46179
There Will Be Blood	2007	8.2	144211
There's Something About Mary	1998	7.2	102228
They Live	1988	7.0	22948
Things We Lost in the Fire	2007	7.2	12937
Things to Do in Denver When You're Dead	1995	6.7	13178
Thir13en Ghosts	2001	5.1	24976
Thirteen	2003	7.0	33206
Thirteen Days	2000	7.3	24282
This Boy's Life	1993	7.2	12527
This Film Is Not Yet Rated	2006	7.6	10170
This Is England	2006	7.8	32346
This Is It	2009	7.3	18932
This Is Spinal Tap	1984	8.0	53256
Three Days of the Condor	1975	7.5	15061
Three Kings	1999	7.3	72386
Three to Tango	1999	5.9	11389
Throw Momma from the Train	1987	6.1	12441
Thumbsucker	2005	6.7	12516
Thunderball	1965	7.0	28677
Tideland	2005	6.5	13836
Tigerland	2000	7.1	16716
Time Bandits	1981	6.9	23728
Timecop	1994	5.6	17706
Timeline	2003	5.3	20373
Tin Cup	1996	6.2	17877
Titan A.E.	2000	6.4	23385
Titanic	1997	7.4	260926
Titus	1999	7.2	11973
To Catch a Thief	1955	7.5	18825
To Die For	1995	6.8	19134
To Have and Have Not	1944	8.0	13215
To Kill a Mockingbird	1962	8.5	89077
To Live and Die in L.A.	1985	7.0	10076
Todo sobre mi madre	1999	7.9	32743
Tom yum goong	2005	6.9	14723
Tombstone	1993	7.7	45990
Tommy Boy	1995	6.8	24840
Tomorrow Never Dies	1997	6.4	49206
Tonari no Totoro	1988	8.2	35599
